,Model,Analyzer,Action,Date,Time,Price,TradeNumber,Profit
17475,CrossoverUpdated,basic,GOSHORT,2023-10-13,12_00_00,431.69,9238,-0.6899999999999977
17476,CrossoverUpdated,basic,BUY,2023-10-13,12_15_00,432.38,9238,-0.6899999999999977
17477,CrossoverUpdated,basic,GOLONG,2023-10-13,12_20_00,432.7,9239,0.1999999999999886
17478,CrossoverUpdated,basic,GOSHORT,2023-10-13,12_25_00,432.9,9239,0.1999999999999886
17479,CrossoverUpdated,basic,GOSHORT,2023-10-13,12_25_00,432.9,9240,-0.07000000000005
17480,CrossoverUpdated,basic,BUY,2023-10-13,12_40_00,432.97,9240,-0.07000000000005
17481,CrossoverUpdated,basic,GOSHORT,2023-10-13,12_50_00,432.07,9241,-0.0300000000000295
17482,CrossoverUpdated,basic,GOLONG,2023-10-13,12_55_00,432.1,9241,-0.0300000000000295
17483,CrossoverUpdated,basic,GOLONG,2023-10-13,12_55_00,432.1,9242,-0.1100000000000136
17484,CrossoverUpdated,basic,GOSHORT,2023-10-13,13_00_00,431.99,9242,-0.1100000000000136
17485,CrossoverUpdated,basic,GOSHORT,2023-10-13,13_00_00,431.99,9243,0.6100000000000136
17486,CrossoverUpdated,basic,GOLONG,2023-10-13,13_45_00,431.38,9243,0.6100000000000136
17487,CrossoverUpdated,basic,GOLONG,2023-10-13,13_45_00,431.38,9244,0.079999999999984
17488,CrossoverUpdated,basic,GOSHORT,2023-10-13,13_50_00,431.46,9244,0.079999999999984
17489,CrossoverUpdated,basic,GOSHORT,2023-10-13,13_50_00,431.46,9245,0.0299999999999727
17490,CrossoverUpdated,basic,BUY,2023-10-13,14_05_00,431.43,9245,0.0299999999999727
17491,CrossoverUpdated,basic,GOSHORT,2023-10-13,14_10_00,431.44,9246,-0.4700000000000273
17492,CrossoverUpdated,basic,GOLONG,2023-10-13,14_30_00,431.91,9246,-0.4700000000000273
17493,CrossoverUpdated,basic,GOLONG,2023-10-13,14_30_00,431.91,9247,-0.5600000000000023
17494,CrossoverUpdated,basic,GOSHORT,2023-10-13,14_35_00,431.35,9247,-0.5600000000000023
17495,CrossoverUpdated,basic,GOSHORT,2023-10-13,14_35_00,431.35,9248,0.3000000000000113
17496,CrossoverUpdated,basic,GOLONG,2023-10-13,14_40_00,431.05,9248,0.3000000000000113
17497,CrossoverUpdated,basic,GOLONG,2023-10-13,14_40_00,431.05,9249,-0.1500000000000341
17498,CrossoverUpdated,basic,SELL,2023-10-13,14_45_00,430.9,9249,-0.1500000000000341
17499,CrossoverUpdated,basic,GOLONG,2023-10-13,14_50_00,431.5,9250,0.0600000000000022
17500,CrossoverUpdated,basic,SELL,2023-10-13,14_55_00,431.56,9250,0.0600000000000022
17501,CrossoverUpdated,basic,GOSHORT,2023-10-13,15_10_00,432.08,9251,0.5199999999999818
17502,CrossoverUpdated,basic,BUY,2023-10-13,15_20_00,431.56,9251,0.5199999999999818
17503,CrossoverUpdated,basic,GOSHORT,2023-10-13,15_25_00,431.08,9252,-0.1899999999999977
17504,CrossoverUpdated,basic,BUY,2023-10-13,15_45_00,431.27,9252,-0.1899999999999977
17505,CrossoverUpdated,basic,GOLONG,2023-10-16,11_00_00,436.77,9253,-0.2199999999999704
17506,CrossoverUpdated,basic,GOSHORT,2023-10-16,11_10_00,436.55,9253,-0.2199999999999704
17507,CrossoverUpdated,basic,GOSHORT,2023-10-16,11_10_00,436.55,9254,0.1899999999999977
17508,CrossoverUpdated,basic,GOLONG,2023-10-16,11_15_00,436.36,9254,0.1899999999999977
17509,CrossoverUpdated,basic,GOLONG,2023-10-16,11_15_00,436.36,9255,0.2099999999999795
17510,CrossoverUpdated,basic,GOSHORT,2023-10-16,11_25_00,436.57,9255,0.2099999999999795
17511,CrossoverUpdated,basic,GOSHORT,2023-10-16,11_25_00,436.57,9256,0.1700000000000159
17512,CrossoverUpdated,basic,GOLONG,2023-10-16,11_30_00,436.4,9256,0.1700000000000159
17513,CrossoverUpdated,basic,GOLONG,2023-10-16,11_30_00,436.4,9257,-0.589999999999975
17514,CrossoverUpdated,basic,SELL,2023-10-16,11_40_00,435.81,9257,-0.589999999999975
17515,CrossoverUpdated,basic,GOSHORT,2023-10-16,11_45_00,435.94,9258,0.0099999999999909
17516,CrossoverUpdated,basic,BUY,2023-10-16,11_50_00,435.93,9258,0.0099999999999909
17517,CrossoverUpdated,basic,GOSHORT,2023-10-16,11_55_00,435.96,9259,0.2099999999999795
17518,CrossoverUpdated,basic,BUY,2023-10-16,12_10_00,435.75,9259,0.2099999999999795
17519,CrossoverUpdated,basic,GOLONG,2023-10-16,12_15_00,435.94,9260,0.1499999999999772
17520,CrossoverUpdated,basic,GOSHORT,2023-10-16,12_25_00,436.09,9260,0.1499999999999772
17521,CrossoverUpdated,basic,GOSHORT,2023-10-16,12_25_00,436.09,9261,0.169999999999959
17522,CrossoverUpdated,basic,BUY,2023-10-16,12_30_00,435.92,9261,0.169999999999959
17523,CrossoverUpdated,basic,GOSHORT,2023-10-16,12_45_00,435.89,9262,-0.0400000000000204
17524,CrossoverUpdated,basic,BUY,2023-10-16,12_50_00,435.93,9262,-0.0400000000000204
17525,CrossoverUpdated,basic,GOLONG,2023-10-16,12_55_00,435.98,9263,0.5699999999999932
17526,CrossoverUpdated,basic,SELL,2023-10-16,13_00_00,436.55,9263,0.5699999999999932
17527,CrossoverUpdated,basic,GOLONG,2023-10-16,13_05_00,436.62,9264,-0.5600000000000023
17528,CrossoverUpdated,basic,GOSHORT,2023-10-16,13_15_00,436.06,9264,-0.5600000000000023
17529,CrossoverUpdated,basic,GOSHORT,2023-10-16,13_15_00,436.06,9265,1.0600000000000025
17530,CrossoverUpdated,basic,GOLONG,2023-10-16,13_20_00,435.0,9265,1.0600000000000025
17531,CrossoverUpdated,basic,GOLONG,2023-10-16,13_20_00,435.0,9266,0.6399999999999864
17532,CrossoverUpdated,basic,GOSHORT,2023-10-16,13_25_00,435.64,9266,0.6399999999999864
17533,CrossoverUpdated,basic,GOSHORT,2023-10-16,13_25_00,435.64,9267,0.079999999999984
17534,CrossoverUpdated,basic,GOLONG,2023-10-16,13_30_00,435.56,9267,0.079999999999984
17535,CrossoverUpdated,basic,GOLONG,2023-10-16,13_30_00,435.56,9268,0.4900000000000091
17536,CrossoverUpdated,basic,GOSHORT,2023-10-16,13_35_00,436.05,9268,0.4900000000000091
17537,CrossoverUpdated,basic,GOSHORT,2023-10-16,13_35_00,436.05,9269,-0.2400000000000091
17538,CrossoverUpdated,basic,BUY,2023-10-16,14_00_00,436.29,9269,-0.2400000000000091
17539,CrossoverUpdated,basic,GOLONG,2023-10-16,14_20_00,436.13,9270,-0.1800000000000068
17540,CrossoverUpdated,basic,SELL,2023-10-16,14_25_00,435.95,9270,-0.1800000000000068
17541,CrossoverUpdated,basic,GOSHORT,2023-10-16,14_35_00,435.92,9271,-0.3299999999999841
17542,CrossoverUpdated,basic,GOLONG,2023-10-16,14_50_00,436.25,9271,-0.3299999999999841
17543,CrossoverUpdated,basic,GOLONG,2023-10-16,14_50_00,436.25,9272,0.2599999999999909
17544,CrossoverUpdated,basic,SELL,2023-10-16,14_55_00,436.51,9272,0.2599999999999909
17545,CrossoverUpdated,basic,GOLONG,2023-10-16,15_00_00,436.35,9273,0.0399999999999636
17546,CrossoverUpdated,basic,SELL,2023-10-16,15_10_00,436.39,9273,0.0399999999999636
17547,CrossoverUpdated,basic,GOSHORT,2023-10-16,15_15_00,436.45,9274,-0.1700000000000159
17548,CrossoverUpdated,basic,BUY,2023-10-16,15_20_00,436.62,9274,-0.1700000000000159
17549,CrossoverUpdated,basic,GOLONG,2023-10-16,15_25_00,436.88,9275,-0.5400000000000205
17550,CrossoverUpdated,basic,SELL,2023-10-16,15_35_00,436.34,9275,-0.5400000000000205
17551,CrossoverUpdated,basic,GOLONG,2023-10-17,11_00_00,435.32,9276,-0.2599999999999909
17552,CrossoverUpdated,basic,SELL,2023-10-17,11_05_00,435.06,9276,-0.2599999999999909
17553,CrossoverUpdated,basic,GOLONG,2023-10-17,11_10_00,435.57,9277,0.5799999999999841
17554,CrossoverUpdated,basic,SELL,2023-10-17,11_15_00,436.15,9277,0.5799999999999841
17555,CrossoverUpdated,basic,GOLONG,2023-10-17,11_20_00,435.81,9278,0.5799999999999841
17556,CrossoverUpdated,basic,GOSHORT,2023-10-17,11_30_00,436.39,9278,0.5799999999999841
17557,CrossoverUpdated,basic,GOSHORT,2023-10-17,11_30_00,436.39,9279,-0.2599999999999909
17558,CrossoverUpdated,basic,GOLONG,2023-10-17,11_35_00,436.65,9279,-0.2599999999999909
17559,CrossoverUpdated,basic,GOLONG,2023-10-17,11_35_00,436.65,9280,0.5400000000000205
17560,CrossoverUpdated,basic,GOSHORT,2023-10-17,11_50_00,437.19,9280,0.5400000000000205
17561,CrossoverUpdated,basic,GOSHORT,2023-10-17,11_50_00,437.19,9281,-0.079999999999984
17562,CrossoverUpdated,basic,GOLONG,2023-10-17,11_55_00,437.27,9281,-0.079999999999984
17563,CrossoverUpdated,basic,GOLONG,2023-10-17,11_55_00,437.27,9282,0.1400000000000432
17564,CrossoverUpdated,basic,SELL,2023-10-17,12_15_00,437.41,9282,0.1400000000000432
17565,CrossoverUpdated,basic,GOLONG,2023-10-17,12_20_00,437.74,9283,-0.1200000000000045
17566,CrossoverUpdated,basic,GOSHORT,2023-10-17,12_30_00,437.62,9283,-0.1200000000000045
17567,CrossoverUpdated,basic,GOSHORT,2023-10-17,12_30_00,437.62,9284,0.1000000000000227
17568,CrossoverUpdated,basic,GOLONG,2023-10-17,12_35_00,437.52,9284,0.1000000000000227
17569,CrossoverUpdated,basic,GOLONG,2023-10-17,12_35_00,437.52,9285,-0.169999999999959
17570,CrossoverUpdated,basic,SELL,2023-10-17,12_40_00,437.35,9285,-0.169999999999959
17571,CrossoverUpdated,basic,GOSHORT,2023-10-17,12_45_00,437.22,9286,-0.1399999999999863
17572,CrossoverUpdated,basic,BUY,2023-10-17,12_50_00,437.36,9286,-0.1399999999999863
17573,CrossoverUpdated,basic,GOLONG,2023-10-17,12_55_00,436.79,9287,-0.1299999999999954
17574,CrossoverUpdated,basic,SELL,2023-10-17,13_00_00,436.66,9287,-0.1299999999999954
17575,CrossoverUpdated,basic,GOSHORT,2023-10-17,13_05_00,436.78,9288,0.2899999999999636
17576,CrossoverUpdated,basic,BUY,2023-10-17,13_10_00,436.49,9288,0.2899999999999636
17577,CrossoverUpdated,basic,GOLONG,2023-10-17,13_15_00,436.59,9289,-0.3199999999999932
17578,CrossoverUpdated,basic,SELL,2023-10-17,13_20_00,436.27,9289,-0.3199999999999932
17579,CrossoverUpdated,basic,GOLONG,2023-10-17,13_25_00,436.33,9290,-0.3000000000000113
17580,CrossoverUpdated,basic,SELL,2023-10-17,13_30_00,436.03,9290,-0.3000000000000113
17581,CrossoverUpdated,basic,GOSHORT,2023-10-17,13_35_00,435.8,9291,-0.0199999999999818
17582,CrossoverUpdated,basic,GOLONG,2023-10-17,13_40_00,435.82,9291,-0.0199999999999818
17583,CrossoverUpdated,basic,GOLONG,2023-10-17,13_40_00,435.82,9292,-0.9300000000000068
17584,CrossoverUpdated,basic,GOSHORT,2023-10-17,13_50_00,434.89,9292,-0.9300000000000068
17585,CrossoverUpdated,basic,GOSHORT,2023-10-17,13_50_00,434.89,9293,-0.1100000000000136
17586,CrossoverUpdated,basic,BUY,2023-10-17,14_10_00,435.0,9293,-0.1100000000000136
17587,CrossoverUpdated,basic,GOLONG,2023-10-17,14_15_00,434.84,9294,0.3100000000000023
17588,CrossoverUpdated,basic,SELL,2023-10-17,14_25_00,435.15,9294,0.3100000000000023
17589,CrossoverUpdated,basic,GOSHORT,2023-10-17,14_30_00,435.14,9295,-0.2900000000000204
17590,CrossoverUpdated,basic,GOLONG,2023-10-17,14_40_00,435.43,9295,-0.2900000000000204
17591,CrossoverUpdated,basic,GOLONG,2023-10-17,14_40_00,435.43,9296,0.1100000000000136
17592,CrossoverUpdated,basic,SELL,2023-10-17,14_45_00,435.54,9296,0.1100000000000136
17593,CrossoverUpdated,basic,GOSHORT,2023-10-17,14_55_00,434.58,9297,-0.5800000000000409
17594,CrossoverUpdated,basic,GOLONG,2023-10-17,15_10_00,435.16,9297,-0.5800000000000409
17595,CrossoverUpdated,basic,GOLONG,2023-10-17,15_10_00,435.16,9298,0.1099999999999568
17596,CrossoverUpdated,basic,SELL,2023-10-17,15_15_00,435.27,9298,0.1099999999999568
17597,CrossoverUpdated,basic,GOSHORT,2023-10-17,15_20_00,435.2,9299,-0.2800000000000295
17598,CrossoverUpdated,basic,GOLONG,2023-10-17,15_25_00,435.48,9299,-0.2800000000000295
17599,CrossoverUpdated,basic,GOLONG,2023-10-17,15_25_00,435.48,9300,-0.3600000000000136
17600,CrossoverUpdated,basic,GOSHORT,2023-10-17,15_30_00,435.12,9300,-0.3600000000000136
17601,CrossoverUpdated,basic,GOSHORT,2023-10-17,15_30_00,435.12,9301,0.1100000000000136
17602,CrossoverUpdated,basic,GOLONG,2023-10-17,15_40_00,435.01,9301,0.1100000000000136
17603,CrossoverUpdated,basic,GOLONG,2023-10-17,15_40_00,435.01,9302,0.1700000000000159
17604,CrossoverUpdated,basic,SELL,2023-10-17,15_45_00,435.18,9302,0.1700000000000159
17605,CrossoverUpdated,basic,GOLONG,2023-10-18,11_00_00,433.07,9303,-0.6800000000000068
17606,CrossoverUpdated,basic,GOSHORT,2023-10-18,11_05_00,432.39,9303,-0.6800000000000068
17607,CrossoverUpdated,basic,GOSHORT,2023-10-18,11_05_00,432.39,9304,-0.2200000000000272
17608,CrossoverUpdated,basic,GOLONG,2023-10-18,11_10_00,432.61,9304,-0.2200000000000272
17609,CrossoverUpdated,basic,GOLONG,2023-10-18,11_10_00,432.61,9305,0.4499999999999886
17610,CrossoverUpdated,basic,GOSHORT,2023-10-18,11_15_00,433.06,9305,0.4499999999999886
17611,CrossoverUpdated,basic,GOSHORT,2023-10-18,11_15_00,433.06,9306,0.5300000000000296
17612,CrossoverUpdated,basic,BUY,2023-10-18,11_45_00,432.53,9306,0.5300000000000296
17613,CrossoverUpdated,basic,GOSHORT,2023-10-18,11_55_00,432.51,9307,-0.8500000000000227
17614,CrossoverUpdated,basic,BUY,2023-10-18,12_00_00,433.36,9307,-0.8500000000000227
17615,CrossoverUpdated,basic,GOSHORT,2023-10-18,12_05_00,433.21,9308,0.5699999999999932
17616,CrossoverUpdated,basic,BUY,2023-10-18,12_10_00,432.64,9308,0.5699999999999932
17617,CrossoverUpdated,basic,GOSHORT,2023-10-18,12_15_00,432.22,9309,0.2100000000000363
17618,CrossoverUpdated,basic,BUY,2023-10-18,12_25_00,432.01,9309,0.2100000000000363
17619,CrossoverUpdated,basic,GOSHORT,2023-10-18,12_30_00,431.91,9310,0.1899999999999977
17620,CrossoverUpdated,basic,GOLONG,2023-10-18,12_35_00,431.72,9310,0.1899999999999977
17621,CrossoverUpdated,basic,GOLONG,2023-10-18,12_35_00,431.72,9311,0.3799999999999954
17622,CrossoverUpdated,basic,SELL,2023-10-18,12_40_00,432.1,9311,0.3799999999999954
17623,CrossoverUpdated,basic,GOSHORT,2023-10-18,12_45_00,431.83,9312,-1.0699999999999932
17624,CrossoverUpdated,basic,GOLONG,2023-10-18,13_00_00,432.9,9312,-1.0699999999999932
17625,CrossoverUpdated,basic,GOLONG,2023-10-18,13_00_00,432.9,9313,0.1000000000000227
17626,CrossoverUpdated,basic,GOSHORT,2023-10-18,13_05_00,433.0,9313,0.1000000000000227
17627,CrossoverUpdated,basic,GOSHORT,2023-10-18,13_05_00,433.0,9314,-0.3299999999999841
17628,CrossoverUpdated,basic,GOLONG,2023-10-18,13_10_00,433.33,9314,-0.3299999999999841
17629,CrossoverUpdated,basic,GOLONG,2023-10-18,13_10_00,433.33,9315,-0.0999999999999659
17630,CrossoverUpdated,basic,SELL,2023-10-18,13_15_00,433.23,9315,-0.0999999999999659
17631,CrossoverUpdated,basic,GOLONG,2023-10-18,13_20_00,433.04,9316,-1.0200000000000389
17632,CrossoverUpdated,basic,GOSHORT,2023-10-18,13_30_00,432.02,9316,-1.0200000000000389
17633,CrossoverUpdated,basic,GOSHORT,2023-10-18,13_30_00,432.02,9317,0.2599999999999909
17634,CrossoverUpdated,basic,BUY,2023-10-18,13_40_00,431.76,9317,0.2599999999999909
17635,CrossoverUpdated,basic,GOSHORT,2023-10-18,13_45_00,431.76,9318,-0.3000000000000113
17636,CrossoverUpdated,basic,BUY,2023-10-18,13_50_00,432.06,9318,-0.3000000000000113
17637,CrossoverUpdated,basic,GOLONG,2023-10-18,13_55_00,432.49,9319,-0.0199999999999818
17638,CrossoverUpdated,basic,GOSHORT,2023-10-18,14_00_00,432.47,9319,-0.0199999999999818
17639,CrossoverUpdated,basic,GOSHORT,2023-10-18,14_00_00,432.47,9320,0.9300000000000068
17640,CrossoverUpdated,basic,GOLONG,2023-10-18,14_40_00,431.54,9320,0.9300000000000068
17641,CrossoverUpdated,basic,GOLONG,2023-10-18,14_40_00,431.54,9321,-0.2600000000000477
17642,CrossoverUpdated,basic,GOSHORT,2023-10-18,14_45_00,431.28,9321,-0.2600000000000477
17643,CrossoverUpdated,basic,GOSHORT,2023-10-18,14_45_00,431.28,9322,0.6599999999999682
17644,CrossoverUpdated,basic,GOLONG,2023-10-18,15_10_00,430.62,9322,0.6599999999999682
17645,CrossoverUpdated,basic,GOLONG,2023-10-18,15_10_00,430.62,9323,0.0899999999999749
17646,CrossoverUpdated,basic,GOSHORT,2023-10-18,15_15_00,430.71,9323,0.0899999999999749
17647,CrossoverUpdated,basic,GOSHORT,2023-10-18,15_15_00,430.71,9324,-0.2800000000000295
17648,CrossoverUpdated,basic,BUY,2023-10-18,15_20_00,430.99,9324,-0.2800000000000295
17649,CrossoverUpdated,basic,GOSHORT,2023-10-18,15_30_00,430.7,9325,1.25
17650,CrossoverUpdated,basic,BUY,2023-10-18,15_45_00,429.45,9325,1.25
17651,Basic,BatchClipEarlyStopValLossD,GOSHORT,2023-10-18,09_50_00,433.87,9326,-0.1299999999999954
17652,Basic,BatchClipEarlyStopValLossD,BUY,2023-10-18,10_05_00,434.0,9326,-0.1299999999999954
17653,Basic,BatchClipEarlyStopValLossD,GOSHORT,2023-10-18,10_10_00,433.91,9327,0.3500000000000227
17654,Basic,BatchClipEarlyStopValLossD,BUY,2023-10-18,10_25_00,433.56,9327,0.3500000000000227
17655,Basic,BatchClipEarlyStopValLossD,GOSHORT,2023-10-18,10_40_00,433.13,9328,0.2400000000000091
17656,Basic,BatchClipEarlyStopValLossD,GOLONG,2023-10-18,10_45_00,432.89,9328,0.2400000000000091
17657,Basic,BatchClipEarlyStopValLossD,GOLONG,2023-10-18,10_45_00,432.89,9329,-0.6399999999999864
17658,Basic,BatchClipEarlyStopValLossD,SELL,2023-10-18,10_50_00,432.25,9329,-0.6399999999999864
17659,Basic,BatchClipEarlyStopValLossD,GOLONG,2023-10-18,10_55_00,432.55,9330,0.5199999999999818
17660,Basic,BatchClipEarlyStopValLossD,GOSHORT,2023-10-18,11_00_00,433.07,9330,0.5199999999999818
17661,Basic,BatchClipEarlyStopValLossD,GOSHORT,2023-10-18,11_00_00,433.07,9331,0.6800000000000068
17662,Basic,BatchClipEarlyStopValLossD,BUY,2023-10-18,11_05_00,432.39,9331,0.6800000000000068
17663,Basic,BatchClipEarlyStopValLossD,GOSHORT,2023-10-18,11_25_00,432.87,9332,0.0400000000000204
17664,Basic,BatchClipEarlyStopValLossD,GOLONG,2023-10-18,11_30_00,432.83,9332,0.0400000000000204
17665,Basic,BatchClipEarlyStopValLossD,GOLONG,2023-10-18,11_30_00,432.83,9333,0.1800000000000068
17666,Basic,BatchClipEarlyStopValLossD,SELL,2023-10-18,11_35_00,433.01,9333,0.1800000000000068
17667,Basic,BatchClipEarlyStopValLossD,GOLONG,2023-10-18,11_50_00,432.61,9334,0.0299999999999727
17668,Basic,BatchClipEarlyStopValLossD,SELL,2023-10-18,12_10_00,432.64,9334,0.0299999999999727
17669,Basic,BatchClipEarlyStopValLossD,GOLONG,2023-10-18,12_15_00,432.22,9335,-0.2100000000000363
17670,Basic,BatchClipEarlyStopValLossD,SELL,2023-10-18,12_25_00,432.01,9335,-0.2100000000000363
17671,Basic,BatchClipEarlyStopValLossD,GOLONG,2023-10-18,13_00_00,432.9,9336,0.1000000000000227
17672,Basic,BatchClipEarlyStopValLossD,SELL,2023-10-18,13_05_00,433.0,9336,0.1000000000000227
17673,Basic,BatchClipEarlyStopValLossD,GOLONG,2023-10-18,13_25_00,433.02,9337,-1.0
17674,Basic,BatchClipEarlyStopValLossD,SELL,2023-10-18,13_30_00,432.02,9337,-1.0
17675,Basic,BatchClipEarlyStopValLossD,GOLONG,2023-10-18,14_05_00,432.89,9338,-0.4099999999999681
17676,Basic,BatchClipEarlyStopValLossD,SELL,2023-10-18,14_10_00,432.48,9338,-0.4099999999999681
17677,Basic,BatchClipEarlyStopValLossD,GOLONG,2023-10-18,14_30_00,432.15,9339,-0.6099999999999568
17678,Basic,BatchClipEarlyStopValLossD,SELL,2023-10-18,14_40_00,431.54,9339,-0.6099999999999568
17679,Basic,BatchClipEarlyStopValLossD,GOLONG,2023-10-18,14_45_00,431.28,9340,-0.0699999999999931
17680,Basic,BatchClipEarlyStopValLossD,SELL,2023-10-18,14_55_00,431.21,9340,-0.0699999999999931
17681,Basic,BatchClipEarlyStopValLossD,GOSHORT,2023-10-18,15_00_00,430.76,9341,0.3000000000000113
17682,Basic,BatchClipEarlyStopValLossD,BUY,2023-10-18,15_05_00,430.46,9341,0.3000000000000113
17683,Basic,BatchClipEarlyStopValLossD,GOSHORT,2023-10-18,15_15_00,430.71,9342,0.2399999999999522
17684,Basic,BatchClipEarlyStopValLossD,BUY,2023-10-18,15_25_00,430.47,9342,0.2399999999999522
17685,Basic,BatchClipEarlyStopD,GOSHORT,2023-08-24,10_15_00,442.96,9343,1.1899999999999975
17686,Basic,BatchClipEarlyStopD,BUY,2023-08-24,10_30_00,441.77,9343,1.1899999999999975
17687,Basic,BatchClipEarlyStopD,GOSHORT,2023-08-24,10_40_00,441.45,9344,0.3299999999999841
17688,Basic,BatchClipEarlyStopD,BUY,2023-08-24,10_55_00,441.12,9344,0.3299999999999841
17689,Basic,BatchClipEarlyStopD,GOLONG,2023-08-24,11_05_00,440.59,9345,0.0
17690,Basic,BatchClipEarlyStopD,GOSHORT,2023-08-24,11_10_00,440.59,9345,0.0
17691,Basic,BatchClipEarlyStopD,GOSHORT,2023-08-24,11_10_00,440.59,9346,0.1399999999999863
17692,Basic,BatchClipEarlyStopD,BUY,2023-08-24,11_20_00,440.45,9346,0.1399999999999863
17693,Basic,BatchClipEarlyStopD,GOLONG,2023-08-24,11_25_00,440.69,9347,-0.8600000000000136
17694,Basic,BatchClipEarlyStopD,GOSHORT,2023-08-24,11_35_00,439.83,9347,-0.8600000000000136
17695,Basic,BatchClipEarlyStopD,GOSHORT,2023-08-24,11_35_00,439.83,9348,0.4499999999999886
17696,Basic,BatchClipEarlyStopD,GOLONG,2023-08-24,11_50_00,439.38,9348,0.4499999999999886
17697,Basic,BatchClipEarlyStopD,GOLONG,2023-08-24,11_50_00,439.38,9349,-0.0299999999999727
17698,Basic,BatchClipEarlyStopD,SELL,2023-08-24,12_00_00,439.35,9349,-0.0299999999999727
17699,Basic,BatchClipEarlyStopD,GOLONG,2023-08-24,12_25_00,440.0,9350,0.1200000000000045
17700,Basic,BatchClipEarlyStopD,GOSHORT,2023-08-24,12_30_00,440.12,9350,0.1200000000000045
17701,Basic,BatchClipEarlyStopD,GOSHORT,2023-08-24,12_30_00,440.12,9351,-0.2599999999999909
17702,Basic,BatchClipEarlyStopD,BUY,2023-08-24,12_35_00,440.38,9351,-0.2599999999999909
17703,Basic,BatchClipEarlyStopD,GOSHORT,2023-08-24,12_45_00,440.58,9352,0.5999999999999659
17704,Basic,BatchClipEarlyStopD,GOLONG,2023-08-24,13_05_00,439.98,9352,0.5999999999999659
17705,Basic,BatchClipEarlyStopD,GOLONG,2023-08-24,13_05_00,439.98,9353,-0.2000000000000454
17706,Basic,BatchClipEarlyStopD,SELL,2023-08-24,13_10_00,439.78,9353,-0.2000000000000454
17707,Basic,BatchClipEarlyStopD,GOSHORT,2023-08-24,13_15_00,439.51,9354,0.0299999999999727
17708,Basic,BatchClipEarlyStopD,GOLONG,2023-08-24,13_20_00,439.48,9354,0.0299999999999727
17709,Basic,BatchClipEarlyStopD,GOLONG,2023-08-24,13_20_00,439.48,9355,-0.2000000000000454
17710,Basic,BatchClipEarlyStopD,SELL,2023-08-24,13_40_00,439.28,9355,-0.2000000000000454
17711,Basic,BatchClipEarlyStopD,GOSHORT,2023-08-24,13_50_00,439.24,9356,-0.2300000000000182
17712,Basic,BatchClipEarlyStopD,GOLONG,2023-08-24,14_05_00,439.47,9356,-0.2300000000000182
17713,Basic,BatchClipEarlyStopD,GOLONG,2023-08-24,14_05_00,439.47,9357,0.2999999999999545
17714,Basic,BatchClipEarlyStopD,GOSHORT,2023-08-24,14_10_00,439.77,9357,0.2999999999999545
17715,Basic,BatchClipEarlyStopD,GOSHORT,2023-08-24,14_10_00,439.77,9358,0.6200000000000045
17716,Basic,BatchClipEarlyStopD,GOLONG,2023-08-24,14_25_00,439.15,9358,0.6200000000000045
17717,Basic,BatchClipEarlyStopD,GOLONG,2023-08-24,14_25_00,439.15,9359,-0.3100000000000023
